what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1459738535014
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1459738535020
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1459738535053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459738541129
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459738572107
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.200.v201103311536,"org.eclipse.wst.common.project.facet.ui",1459738576713
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1459738576735
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1459738576738
started,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1459738576738
started,bundle,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui",1459738576741
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1459738576773
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1459738576776
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1459738576806
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1459738576829
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1459738576847
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1459738577230
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1459738577251
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1459738577253
started,bundle,org.eclipse.jpt.jpa.db,2.0.0.v201105030000,"org.eclipse.jpt.jpa.db",1459738577261
started,bundle,org.eclipse.jst.j2ee.core,1.2.101.v201108110300,"org.eclipse.jst.j2ee.core",1459738577290
started,bundle,org.eclipse.jem,2.0.500.v201104271400,"org.eclipse.jem",1459738577299
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1459738577314
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1459738577316
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1459738577326
started,bundle,org.eclipse.jst.j2ee,1.1.501.v201108231845,"org.eclipse.jst.j2ee",1459738577344
started,bundle,org.eclipse.jst.common.frameworks,1.1.500.v201104081500,"org.eclipse.jst.common.frameworks",1459738577384
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459738577593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459738580942
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459738588823
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1459738599468
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1459738599470
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1459738599521
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1459738682813
started,bundle,org.eclipse.jst.jee.ui,1.0.400.v201105122000,"org.eclipse.jst.jee.ui",1459738682820
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1459738682831
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1459738683033
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1459738683041
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459738684540
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1459738684990
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1459738684993
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1459738684995
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1459738685026
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1459738685107
opened,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1459738685371
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1459738685402
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1459738685407
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1459738687032
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1459738689174
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1459738689175
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1459738689185
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1459738689186
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1459738689297
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1459738689300
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1459738689371
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1459738689375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459738694684
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1459738698004
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459738698636
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1459738699356
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1459738699460
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1459738699899
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459738700139
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459738715542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459738716566
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459738799666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459738801700
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459738807158
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459738807915
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459738820497
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1459738824199
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459738842372
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459738844553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459738844658
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459738846777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459738929558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459738972409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739125039
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739126046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739128900
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739129592
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739202260
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1459739211925
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459739237811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739241487
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739241600
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739241923
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739261864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739277914
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739364680
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.1.v201108080010,"org.eclipse.jpt.jaxb.ui",1459739372413
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1459739372438
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1459739372446
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20110728_r371,"org.eclipse.pde.api.tools",1459739372483
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1459739372485
started,bundle,org.eclipse.jpt.jaxb.core,1.0.1.v201108080010,"org.eclipse.jpt.jaxb.core",1459739372764
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739384697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739388448
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1459739412800
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459739412851
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459739427184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739429563
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739429678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739430110
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739438754
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739438865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739442340
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459739492805
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1459739499010
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1459739500629
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459739501791
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1459739512902
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1459739513888
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1459739517905
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1459739518275
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1459739518413
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1459739518558
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1459739518703
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1459739519026
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1459739519644
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1459739525064
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459739526301
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739529922
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739569474
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1459739577859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739581472
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739581580
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459739582757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739585819
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739585881
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459739586897
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459739645139
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739648937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739649042
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459739649900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459739661041
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1459739689181
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459739692439
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739697029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459739697140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459739698062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459739766766
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1459739791255
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1459739793590
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459739794232
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459739798988
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459739811970
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459739816807
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1459739823985
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1459739829768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459739830845
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459739836957
